"It is 4:15 P.M. and you are at couples therapy with your significant other because you two are having the nothing fight. In the parking lot there is a couple brawling in the handicapped spot. You can help them or go inside and check in.
You went to help the brawling couple. They push you away and tell you to stay out of it. You can go inside and check in or try and help again.
","You go to check in and realize that the line is super long and is probably going to take forever. You can stay in the line or leave and reschedule.
","Red wine
You get your beverage. The therapist asks why you came in today. She would like you to use lots of details.
",NEEDS_INPUT
"It is 4:15 P.M. and you are at couples therapy with your significant other because you two are having the nothing fight. In the parking lot there is a couple brawling in the handicapped spot. You can help them or go inside and check in.
You go to check in and realize that the line is super long and is probably going to take forever. You can stay in the line or leave and reschedule.
You decide to leave and reschedule. When you try to reschedule, they can't get you in for another9 months. Because you and your significant other can't get help, you two split up.
What if I had stayed in line?
You decide to stay in the line. It goes much faster than you think. Now you have 15 minutes until your appointment at 4:30. Now you need to take a seat.
Take a seat
You go take a seat. You can watch the Ellen Show or read a magazine.
Watch the Ellen show
You decide to watch the Ellen Show. You get to watch Cardi B perform. Then the therapist calls your name and asks you to go back with her.
Go back with the therapist
You go back with the therapist and she asks if you would like something to drink, you can have,
Red wine
You get your beverage. The therapist asks why you came in today. She would like you to use lots of details.
","Explain the problem
You explain that you and your significant other are having the nothing fight and don't know how to solve it. She starts talking about zodiac compatibility. You can listen nicely or start to argue with her.
","You decide to tell her something you two don't have in common, and you say,
""I don't respect therapy but they do.""
The therapist says,
""See, aren't we getting somewhere.""
And you sigh and sarcastically say,
""Yes, yes we are.""
Your appointment is over and now you need to say goodbye.
",NEEDS_INPUT
"It is 4:15 P.M. and you are at couples therapy with your significant other because you two are having the nothing fight. In the parking lot there is a couple brawling in the handicapped spot. You can help them or go inside and check in.
You go to check in and realize that the line is super long and is probably going to take forever. You can stay in the line or leave and reschedule.
You decide to leave and reschedule. When you try to reschedule, they can't get you in for another9 months. Because you and your significant other can't get help, you two split up.
What if I had stayed in line?
You decide to stay in the line. It goes much faster than you think. Now you have 15 minutes until your appointment at 4:30. Now you need to take a seat.
Take a seat
You go take a seat. You can watch the Ellen Show or read a magazine.
Watch the Ellen show
You decide to watch the Ellen Show. You get to watch Cardi B perform. Then the therapist calls your name and asks you to go back with her.
Go back with the therapist
You go back with the therapist and she asks if you would like something to drink, you can have,
Red wine
You get your beverage. The therapist asks why you came in today. She would like you to use lots of details.
Explain the problem
You explain that you and your significant other are having the nothing fight and don't know how to solve it. She starts talking about zodiac compatibility. You can listen nicely or start to argue with her.
You listen nicely and all your problems were solved.
OK, no need to get snarky. What if I had argued?
You start to argue and say,
""This has nothing to do with Pisces hating Aries or Aquarius hating Capricorn, or everybody hating Gemini, this is about two people having a problem and needing it solved.""
Then she asks both of you to take a lie detector test.
Take lie detector test
You go first on the test. The first question is,
""Have you had or are having an affair?"", you answer with,
""No.""
Ding-Ding
""Are you telling the truth?""
""Yes""
Ding-Ding
Your significant other has the same answers, but you think they are lying. You can let it go or attack them.
You decide to let it go and now you can peacefully resume the appointment.
As you resume the appointment, you see another couple brawling. You just know to let them be.
You get to the therapists office and now you can resume your conversation or tell her to die in a hole and leave.
","You decide to resume the conversation. She asks you to choose a snack together to build cooperation skills, you sigh and say,
""Fine.""
","You say goodbye to the therapist. Now you need to go to the gift shop to celebrate you and your significant other making up.
",NEEDS_INPUT
"It is 4:15 P.M. and you are at couples therapy with your significant other because you two are having the nothing fight. In the parking lot there is a couple brawling in the handicapped spot. You can help them or go inside and check in.
You went to help the brawling couple. They push you away and tell you to stay out of it. You can go inside and check in or try and help again.
You go to check in and realize that the line is super long and is probably going to take forever. You can stay in the line or leave and reschedule.
You decide to leave and reschedule. When you try to reschedule, they can't get you in for another9 months. Because you and your significant other can't get help, you two split up.
What if I had stayed in line?
You decide to stay in the line. It goes much faster than you think. Now you have 15 minutes until your appointment at 4:30. Now you need to take a seat.
Take a seat
You go take a seat. You can watch the Ellen Show or read a magazine.
Read a magazine
You decide to read a magazine. You see an ad for laxitives and ask your significant other if you can get some, they say no, then they tell you to stop reading the tabloids. Then the therapist calls your name andd tells you to go back with her.
Go back with the therapist
You go back with the therapist and she asks if you would like something to drink, you can have,
Red wine
You get your beverage. The therapist asks why you came in today. She would like you to use lots of details.
Explain the problem
You explain that you and your significant other are having the nothing fight and don't know how to solve it. She starts talking about zodiac compatibility. You can listen nicely or start to argue with her.
You listen nicely and all your problems were solved.
OK, no need to get snarky. What if I had argued?
You start to argue and say,
""This has nothing to do with Pisces hating Aries or Aquarius hating Capricorn, or everybody hating Gemini, this is about two people having a problem and needing it solved.""
Then she asks both of you to take a lie detector test.
","Take lie detector test
You go first on the test. The first question is,
""Have you had or are having an affair?"", you answer with,
""No.""
Ding-Ding
""Are you telling the truth?""
""Yes""
Ding-Ding
Your significant other has the same answers, but you think they are lying. You can let it go or attack them.
","What if I had just let it go?
You decide to let it go and now you can peacefully resume the appointment.
",BRIDGE_AND_CONTINUE
"It is 4:15 P.M. and you are at couples therapy with your significant other because you two are having the nothing fight. In the parking lot there is a couple brawling in the handicapped spot. You can help them or go inside and check in.
You went to help the brawling couple. They push you away and tell you to stay out of it. You can go inside and check in or try and help again.
You go to check in and realize that the line is super long and is probably going to take forever. You can stay in the line or leave and reschedule.
You decide to leave and reschedule. When you try to reschedule, they can't get you in for another9 months. Because you and your significant other can't get help, you two split up.
What if I had stayed in line?
You decide to stay in the line. It goes much faster than you think. Now you have 15 minutes until your appointment at 4:30. Now you need to take a seat.
","Take a seat
You go take a seat. You can watch the Ellen Show or read a magazine.
","You have narrowed it down to,
",NEEDS_INPUT
"It is 4:15 P.M. and you are at couples therapy with your significant other because you two are having the nothing fight. In the parking lot there is a couple brawling in the handicapped spot. You can help them or go inside and check in.
 You go to check in and realize that the line is super long and is probably going to take forever. You can stay in the line or leave and reschedule.
","You start to feel guilty about what you said, but you don't say anything.
The rumor gets back to Angela within the week. You keep an eye on her, wondering if she is affected, but she seems to be handling all of this with grace. Angela continues to be a strong student, and is kind to the people around her. The girl who began the rumor becomes aggravated. One day you hear her shout at Angela, ""You filthy n*gger!"" Angela stares at her, stunned, her unaffected smile completely gone. She looks wounded. You know that a horrible line has been crossed.
","Take a seat
You go take a seat. You can watch the Ellen Show or read a magazine.
",INVALID_USER_INPUT
"It is 4:15 P.M. and you are at couples therapy with your significant other because you two are having the nothing fight. In the parking lot there is a couple brawling in the handicapped spot. You can help them or go inside and check in.
You go to check in and realize that the line is super long and is probably going to take forever. You can stay in the line or leave and reschedule.
You decide to leave and reschedule. When you try to reschedule, they can't get you in for another9 months. Because you and your significant other can't get help, you two split up.
What if I had stayed in line?
You decide to stay in the line. It goes much faster than you think. Now you have 15 minutes until your appointment at 4:30. Now you need to take a seat.
Take a seat
You go take a seat. You can watch the Ellen Show or read a magazine.
Watch the Ellen show
You decide to watch the Ellen Show. You get to watch Cardi B perform. Then the therapist calls your name and asks you to go back with her.
Go back with the therapist
You go back with the therapist and she asks if you would like something to drink, you can have,
Red wine
You get your beverage. The therapist asks why you came in today. She would like you to use lots of details.
Explain the problem
You explain that you and your significant other are having the nothing fight and don't know how to solve it. She starts talking about zodiac compatibility. You can listen nicely or start to argue with her.
You listen nicely and all your problems were solved.
OK, no need to get snarky. What if I had argued?
You start to argue and say,
""This has nothing to do with Pisces hating Aries or Aquarius hating Capricorn, or everybody hating Gemini, this is about two people having a problem and needing it solved.""
Then she asks both of you to take a lie detector test.
Take lie detector test
You go first on the test. The first question is,
""Have you had or are having an affair?"", you answer with,
""No.""
Ding-Ding
""Are you telling the truth?""
""Yes""
Ding-Ding
Your significant other has the same answers, but you think they are lying. You can let it go or attack them.
You decide to let it go and now you can peacefully resume the appointment.
As you resume the appointment, you see another couple brawling. You just know to let them be.
You get to the therapists office and now you can resume your conversation or tell her to die in a hole and leave.
","You decide to resume the conversation. She asks you to choose a snack together to build cooperation skills, you sigh and say,
""Fine.""
","You choose pretzels and now she starts talking about what colors mean which feelings. You chould start listening or argue.
",DIRECT_CONTINUE
"It is 4:15 P.M. and you are at couples therapy with your significant other because you two are having the nothing fight. In the parking lot there is a couple brawling in the handicapped spot. You can help them or go inside and check in.
You went to help the brawling couple. They push you away and tell you to stay out of it. You can go inside and check in or try and help again.
You go to check in and realize that the line is super long and is probably going to take forever. You can stay in the line or leave and reschedule.
You decide to leave and reschedule. When you try to reschedule, they can't get you in for another9 months. Because you and your significant other can't get help, you two split up.
What if I had stayed in line?
You decide to stay in the line. It goes much faster than you think. Now you have 15 minutes until your appointment at 4:30. Now you need to take a seat.
Take a seat
You go take a seat. You can watch the Ellen Show or read a magazine.
Read a magazine
You decide to read a magazine. You see an ad for laxitives and ask your significant other if you can get some, they say no, then they tell you to stop reading the tabloids. Then the therapist calls your name andd tells you to go back with her.
","Go back with the therapist
You go back with the therapist and she asks if you would like something to drink, you can have,
","Rainbow peace sign
You get your bear and your balloon.
",NEEDS_INPUT
"It is 4:15 P.M. and you are at couples therapy with your significant other because you two are having the nothing fight. In the parking lot there is a couple brawling in the handicapped spot. You can help them or go inside and check in.
You go to check in and realize that the line is super long and is probably going to take forever. You can stay in the line or leave and reschedule.
You decide to leave and reschedule. When you try to reschedule, they can't get you in for another9 months. Because you and your significant other can't get help, you two split up.
What if I had stayed in line?
You decide to stay in the line. It goes much faster than you think. Now you have 15 minutes until your appointment at 4:30. Now you need to take a seat.
Take a seat
You go take a seat. You can watch the Ellen Show or read a magazine.
Watch the Ellen show
You decide to watch the Ellen Show. You get to watch Cardi B perform. Then the therapist calls your name and asks you to go back with her.
Go back with the therapist
You go back with the therapist and she asks if you would like something to drink, you can have,
Red wine
You get your beverage. The therapist asks why you came in today. She would like you to use lots of details.
Explain the problem
You explain that you and your significant other are having the nothing fight and don't know how to solve it. She starts talking about zodiac compatibility. You can listen nicely or start to argue with her.
You listen nicely and all your problems were solved.
OK, no need to get snarky. What if I had argued?
You start to argue and say,
""This has nothing to do with Pisces hating Aries or Aquarius hating Capricorn, or everybody hating Gemini, this is about two people having a problem and needing it solved.""
Then she asks both of you to take a lie detector test.
Take lie detector test
You go first on the test. The first question is,
""Have you had or are having an affair?"", you answer with,
""No.""
Ding-Ding
""Are you telling the truth?""
""Yes""
Ding-Ding
Your significant other has the same answers, but you think they are lying. You can let it go or attack them.
You decide to let it go and now you can peacefully resume the appointment.
As you resume the appointment, you see another couple brawling. You just know to let them be.
You get to the therapists office and now you can resume your conversation or tell her to die in a hole and leave.
You decide to resume the conversation. She asks you to choose a snack together to build cooperation skills, you sigh and say,
""Fine.""
You choose pretzels and now she starts talking about what colors mean which feelings. You chould start listening or argue.
You start to argue and say,
""This is why I don't respect therapy. I don't believe in taking about which colors mean which feelings.""
Then the therapist says, ""Okay then, I guess we should change the topic.""
She wants to know what you guys have in common. You can tell her or you can walk out and leave
You walk out and leave and you are never to be seen again.
Ugh, fine. I'll tell her what we have in common.
You decide to tell her what you have in common, you say,
""We are both angry at each other.""
Now she wants you to tell her something you don't have in common.
","You decide to tell her something you two don't have in common, and you say,
""I don't respect therapy but they do.""
The therapist says,
""See, aren't we getting somewhere.""
And you sigh and sarcastically say,
""Yes, yes we are.""
Your appointment is over and now you need to say goodbye.
","You say goodbye to the therapist. Now you need to go to the gift shop to celebrate you and your significant other making up.
",DIRECT_CONTINUE
"It is 4:15 P.M. and you are at couples therapy with your significant other because you two are having the nothing fight. In the parking lot there is a couple brawling in the handicapped spot. You can help them or go inside and check in.
 You went to help the brawling couple. They push you away and tell you to stay out of it. You can go inside and check in or try and help again.
 You go to check in and realize that the line is super long and is probably going to take forever. You can stay in the line or leave and reschedule.
","You stand up for Angela and tell them both off.
""You're defending her? Well you must be just like her then,"" says the girl. In the coming months you are shunned by your class, called ""loser"" and ""b*tch"" and other hurtful words right alongside Angela. You are shoved in the hallway, excluded from every lunch table, just like her. Now when you speak your mind, no one listens.
The rumor gets back to Angela within the week. You keep an eye on her, wondering if she is affected, but she seems to be handling all of this with grace. Angela continues to be a strong student, and is kind to the people around her. The girl who began the rumor becomes aggravated. One day you hear her shout at Angela, ""You filthy n*gger!"" Angela stares at her, stunned, her unaffected smile completely gone. She looks wounded. You know that a horrible line has been crossed.
","Explain the problem
You explain that you and your significant other are having the nothing fight and don't know how to solve it. She starts talking about zodiac compatibility. You can listen nicely or start to argue with her.
",INVALID_USER_INPUT
